,P149774,P149985,P153403,P153537,P154325,P155534,P157632,P158276,P158665,P158785,P160100,P160971,P161515,P161809,P161865,P165970,P164921,P164398,P165114,P169026,P170008,P170055,P172017,P172390,P172496,P174092,P176973,P177793,P186330,P182545,P179186,P179980,P181568,P170561,P184521,P184022
KEGG_PHENYLALANINE_METABOLISM,0.373924411854612,0.363402434396789,0.417210496319813,0.37977975501576,0.319612577825089,0.372050325751396,0.310305744214332,0.347876061515805,0.372173295332879,0.346927941696429,0.390669116990263,0.341390056270719,0.348126327655408,0.393350193827019,0.33065151897957,0.294304860768875,0.367431576744643,0.382110387395616,0.366403564125882,0.385032016384113,0.339167087984876,0.361496662811615,0.318511853315368,0.363109300143127,0.318390590186898,0.227840365521056,0.331791008076799,0.359749259301168,0.398566572030761,0.360707418893105,0.312208785260114,0.323525195500081,0.370006700207575,0.355500775333092,0.315193912191319,0.347607477062811
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,0.52331785896077,0.534477919195694,0.498958334859442,0.485295375572466,0.519861305462108,0.513290853838651,0.527934818813865,0.510509114238276,0.503975530897254,0.498258227071861,0.506983074577278,0.49620747530225,0.501119677056945,0.513943384160936,0.51752333725263,0.49556436267599,0.521736381876842,0.509402395345253,0.488333041197782,0.529599525312064,0.510309953683067,0.51047362256176,0.498297759872218,0.513689474417971,0.517737754416316,0.466322518548413,0.497934800140402,0.515687633750451,0.505440597169562,0.512661198442537,0.505268177957982,0.515051561400119,0.527698618340132,0.52402613729377,0.498527160898319,0.522869451424348
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,0.289347422515562,0.313031298555676,0.352755951443674,0.319129071836192,0.302614283745034,0.321313770626332,0.356938165351053,0.324494609422719,0.323118883874741,0.305724519048162,0.300935696512987,0.30692586125283,0.319005955754986,0.334629484124309,0.329974018032488,0.299594680570539,0.318107775222707,0.309788134631204,0.297354022084738,0.337599792847261,0.305761522268262,0.323556645900446,0.285532559248722,0.309538590136039,0.32429482755108,0.291212871438743,0.29243280143123,0.320121469780192,0.306297577807059,0.296599014473343,0.277269485516555,0.289258567849072,0.299174265063452,0.324346615843569,0.295350960626696,0.300346775463604
KEGG_PPAR_SIGNALING_PATHWAY,0.414755237801968,0.427491839166489,0.423960497050082,0.40717510836177,0.401819800909374,0.414664161168199,0.406934515868329,0.425249648855062,0.444858707275564,0.401651780736688,0.435538493254979,0.421278154279343,0.43334306744131,0.455300521479577,0.428507575038317,0.387341082981175,0.454582867138751,0.408311612165565,0.401873399016732,0.428519199513056,0.407505609633905,0.431132784866477,0.412157836088008,0.414252178870377,0.435446206492507,0.340839738244958,0.397336206652651,0.388071127216185,0.408883401384215,0.393565096397048,0.391942056151029,0.410025304124956,0.43935360830793,0.43061541187748,0.403966772336914,0.416565195434346
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,0.34647060151581,0.369765474070628,0.342146691872211,0.362990869242421,0.301684911842476,0.336756780709475,0.345334433547162,0.402248888290906,0.331356579036253,0.330817155539219,0.327158616018158,0.350038070421047,0.363369347424691,0.413482630252371,0.33776875461734,0.297439553289067,0.383942983031679,0.363715629208419,0.343991813847059,0.358223586772846,0.301064275940535,0.355255574672545,0.342373920592682,0.34043030581116,0.387691648962442,0.228180967430403,0.313918597734035,0.37478765820686,0.353813883725922,0.325920329038681,0.250351366055638,0.326756729787631,0.3795528941455,0.374170512491669,0.357748158195414,0.370209220519468
KEGG_PRIMARY_IMMUNODEFICIENCY,0.233198031009163,0.376771076121498,0.309935191784123,0.25366646322606,0.312763674967198,0.32336884942734,0.210986383751925,0.257661506951877,0.452952754101615,0.308142985595949,0.354373986045877,0.336781109480826,0.298227018290248,0.352874164557247,0.378799120649062,0.257460996518645,0.366484793624749,0.32840471380805,0.314876489499094,0.325961315429589,0.337211916659941,0.327307918864182,0.231833531635915,0.307373712461847,0.286472555939733,0.203289276773541,0.281726137354279,0.289213145400645,0.442239995671961,0.331454697380138,0.216650813430222,0.239981394067772,0.30961153547052,0.293946256107485,0.214082900292279,0.233182108671296
KEGG_PRION_DISEASES,0.542342343392786,0.574541070284626,0.568144098373785,0.530868068421946,0.545541322107058,0.57194651570568,0.51859733228123,0.558777113211138,0.561786479181939,0.544355062537703,0.560218902780046,0.517659058999535,0.560774134763733,0.582536830093061,0.586123034039072,0.511848614988447,0.542948877399358,0.550513357664001,0.546046597595346,0.544338678942895,0.561241994313452,0.564304375171776,0.528160523107037,0.557202565574093,0.563245996082461,0.498929090425065,0.553257676532302,0.554534157729784,0.561956668588165,0.557692033338225,0.529949456341259,0.545298820719253,0.568545082354986,0.553044783651124,0.518634889127129,0.558605936473092
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,0.519673233119846,0.495241834574238,0.510863915894979,0.509678119083892,0.514025536984264,0.495670051026933,0.492035902339628,0.510533334269008,0.485042778699818,0.528529022998935,0.501966507645701,0.516796530542878,0.496318646320704,0.491751233031703,0.513733783529649,0.509913820873622,0.498136564017146,0.504763596459145,0.512928077537227,0.486113449173224,0.540865923792171,0.538022519742657,0.518451557154341,0.504287728548774,0.50449108123695,0.524028430430284,0.505574534242649,0.502128899214708,0.514403793676179,0.530825638792198,0.551734221936147,0.526243998250388,0.505715197308403,0.511686787001103,0.522687973148726,0.515090412838069
KEGG_PROPANOATE_METABOLISM,0.53963285956605,0.540552757074872,0.504879324856233,0.528964458962284,0.503152073764814,0.534669497670858,0.583451153312323,0.528155825537515,0.502658632038354,0.526347190598074,0.550663295642271,0.555238850572615,0.542722965485097,0.536232967118034,0.540422236977426,0.516514654052196,0.544681236329854,0.517066462822749,0.518440105951664,0.581095710061951,0.526798896291743,0.549934711896483,0.505268989246602,0.545713462780454,0.548597525622311,0.522435532897459,0.523597249902362,0.551965286294102,0.525272685224287,0.540635841274812,0.527294400701463,0.564266482757075,0.568785611498636,0.580475632174043,0.55545961690712,0.561879758848471
KEGG_PROSTATE_CANCER,0.562386300080124,0.554585315420042,0.541228058093797,0.534269565249194,0.555489206622133,0.551346533920912,0.540204437741483,0.542890254112041,0.541528079105433,0.546459846093083,0.538025558619262,0.531571657141507,0.534069042017281,0.542467234928117,0.553938778583805,0.548151315838715,0.566769253046532,0.542299503747155,0.52514906559394,0.524826730358827,0.560081882793653,0.562638619437288,0.53405024671993,0.568005589230547,0.5305953754596,0.511736068735174,0.548216100742761,0.538774926835241,0.555247242529303,0.562016416215153,0.534934798558187,0.556352724873343,0.556687027517259,0.541445663844333,0.547686024822292,0.551705650950633
